Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
1046,CA-2018-152702,2018-10-12,2018-10-16,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,FUR-CH-10002304,Furniture,Chairs,"global stack chair without arms, black",254.604
1047,CA-2017-169103,2017-03-08,2017-03-13,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,TEC-PH-10001530,Technology,Phones,cisco unified ip phone 7945g voip phone,1363.96
1048,CA-2017-169103,2017-03-08,2017-03-13,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,FUR-FU-10004006,Furniture,Furnishings,"deflect-o duramat lighweight, studded, beveled mat for low pile carpeting",102.36
1049,CA-2015-139192,2015-05-27,2015-06-01,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10000486,Technology,Phones,plantronics hl10 handset lifter,1113.504
1050,CA-2015-139192,2015-05-27,2015-06-01,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001606,Technology,Accessories,logitech wireless performance mouse mx for pc and mac,99.99
1051,US-2016-153500,2016-07-03,2016-07-05,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000293,Furniture,Furnishings,eldon antistatic chair mats for low to medium pile carpets,168.464
1052,US-2016-153500,2016-07-03,2016-07-05,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001307,Office Supplies,Paper,"important message pads, 50 4-1/4 x 5-1/2 forms per pad",6.72
1053,US-2016-153500,2016-07-03,2016-07-05,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004460,Furniture,Furnishings,"howard miller 12"" round wall clock",282.888
1054,CA-2016-110667,2016-04-04,2016-04-08,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000716,Office Supplies,Art,dixon ticonderoga erasable checking pencils,11.16
1055,CA-2016-110667,2016-04-04,2016-04-08,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,FUR-FU-10004622,Furniture,Furnishings,eldon advantage foldable chair mats for low pile carpets,108.4
1056,CA-2016-110667,2016-04-04,2016-04-08,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002735,Office Supplies,Binders,gbc prestige therm-a-bind covers,82.344
1057,CA-2016-110667,2016-04-04,2016-04-08,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,OFF-BI-10003529,Office Supplies,Binders,avery round ring poly binders,9.088
1058,CA-2018-167150,2018-12-10,2018-12-17,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,OFF-BI-10001097,Office Supplies,Binders,avery hole reinforcements,19.936
1059,CA-2018-167150,2018-12-10,2018-12-17,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,OFF-BI-10001597,Office Supplies,Binders,"wilson jones ledger-size, piano-hinge binder, 2"", blue",65.568
1060,CA-2017-105284,2017-11-24,2017-12-01,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001754,Office Supplies,Fasteners,stockwell gold paper clips,4.416
1061,US-2016-125374,2016-03-23,2016-03-29,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003396,Furniture,Chairs,global deluxe steno chair,107.772
1062,CA-2016-161263,2016-04-16,2016-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10002350,Office Supplies,Appliances,belkin f9h710-06 7 outlet surgemaster surge protector,45.216
1063,CA-2016-161263,2016-04-16,2016-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,OFF-FA-10004838,Office Supplies,Fasteners,"super bands, 12/pack",10.416
1064,CA-2016-161263,2016-04-16,2016-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,OFF-AR-10004757,Office Supplies,Art,crayola colored pencils,7.872
1065,CA-2016-161263,2016-04-16,2016-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10002115,Technology,Phones,plantronics 81402,118.782
1066,CA-2016-161263,2016-04-16,2016-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,OFF-FA-10003059,Office Supplies,Fasteners,assorted color push pins,1.448
1067,CA-2016-161263,2016-04-16,2016-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,OFF-BI-10004330,Office Supplies,Binders,"gbc velobind prepunched cover sets, regency series",55.47
1068,CA-2017-157686,2017-10-01,2017-10-02,First Class,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10001146,Furniture,Chairs,"global value mid-back manager's chair, gray",194.848
1069,US-2018-139955,2018-09-28,2018-09-30,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521,Central,OFF-SU-10001935,Office Supplies,Supplies,staple remover,1.744
1070,US-2016-150161,2016-07-25,2016-07-29,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,gbc premium transparent covers with diagonal lined pattern,25.176
1071,CA-2016-144652,2016-11-20,2016-11-26,Standard Class,SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10003732,Office Supplies,Art,newell 333,19.46
1072,CA-2017-152814,2017-04-28,2017-05-02,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,80219,West,OFF-PA-10001970,Office Supplies,Paper,xerox 1881,29.472
1073,CA-2018-106943,2018-11-14,2018-11-19,Standard Class,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3m organizer strips,8.64
1074,CA-2017-134348,2017-11-12,2017-11-19,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10003727,Office Supplies,Binders,avery durable slant ring binders with label holder,6.27
1075,CA-2017-134348,2017-11-12,2017-11-19,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10004967,Office Supplies,Binders,round ring binders,4.368
1076,CA-2017-134348,2017-11-12,2017-11-19,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West,TEC-AC-10003447,Technology,Accessories,micropad numeric keypads,31.984
1077,CA-2017-161781,2017-09-29,2017-09-30,First Class,CC-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201,Central,OFF-AR-10000255,Office Supplies,Art,newell 328,40.88
1078,CA-2018-132521,2018-09-23,2018-09-25,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002191,Office Supplies,Appliances,belkin 8 outlet surgemaster ii gold surge protector,119.96
1079,CA-2018-132521,2018-09-23,2018-09-25,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001325,Office Supplies,Storage,sterilite officeware hinged file box,31.44
1080,CA-2018-132521,2018-09-23,2018-09-25,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000404,Office Supplies,Binders,avery printable repositionable plastic tabs,6.88
1081,CA-2016-110016,2016-11-29,2016-12-04,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10000349,Office Supplies,Paper,easy-staple paper,19.92
1082,CA-2016-110016,2016-11-29,2016-12-04,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,FUR-CH-10002880,Furniture,Chairs,"global high-back leather tilter, burgundy",1106.91
1083,US-2017-143819,2017-03-01,2017-03-05,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,FUR-TA-10001095,Furniture,Tables,chromcraft round conference tables,836.592
1084,US-2017-143819,2017-03-01,2017-03-05,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10003127,Office Supplies,Paper,easy-staple paper,26.38
1085,US-2017-143819,2017-03-01,2017-03-05,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,OFF-ST-10003208,Office Supplies,Storage,adjustable depth letter/legal cart,362.92
1086,US-2017-143819,2017-03-01,2017-03-05,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,TEC-MA-10003979,Technology,Machines,ativa v4110mdd micro-cut shredder,4899.93
1087,CA-2017-167584,2017-08-12,2017-08-12,Same Day,LC-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,50315,Central,OFF-PA-10000029,Office Supplies,Paper,xerox 224,6.48
1088,CA-2017-166163,2017-08-15,2017-08-20,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,TEC-PH-10004896,Technology,Phones,nokia lumia 521 (t-mobile),71.976
1089,CA-2017-166163,2017-08-15,2017-08-20,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,OFF-LA-10000452,Office Supplies,Labels,avery 488,3.15
1090,CA-2018-158407,2018-06-04,2018-06-10,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South,FUR-FU-10001967,Furniture,Furnishings,telescoping adjustable floor lamp,31.984
1091,CA-2018-158407,2018-06-04,2018-06-10,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South,TEC-PH-10001819,Technology,Phones,innergie mmini combo duo usb travel charging kit,71.984
1092,CA-2016-143490,2016-12-06,2016-12-13,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,OFF-AR-10002952,Office Supplies,Art,stanley contemporary battery pencil sharpeners,120.15
1093,CA-2016-143490,2016-12-06,2016-12-13,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,TEC-PH-10000576,Technology,Phones,at&t 1080 corded phone,219.184
1094,CA-2016-165085,2016-12-27,2016-12-31,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,OFF-PA-10000605,Office Supplies,Paper,xerox 1950,28.9
1095,CA-2016-165085,2016-12-27,2016-12-31,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,OFF-AP-10002518,Office Supplies,Appliances,kensington 7 outlet masterpiece power center,355.96
1096,CA-2018-160423,2018-01-21,2018-01-26,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10004340,Office Supplies,Storage,"fellowes mobile file cart, black",348.208
1097,CA-2018-160423,2018-01-21,2018-01-26,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10004001,Office Supplies,Binders,gbc recycled velobinder covers,35.784
1098,CA-2015-159338,2015-06-25,2015-06-28,First Class,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10004147,Furniture,Tables,hon 4060 series tables,447.84
1099,CA-2017-107216,2017-06-14,2017-06-17,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10001545,Office Supplies,Art,newell 326,7.04
1100,CA-2017-107216,2017-06-14,2017-06-17,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,FUR-FU-10000206,Furniture,Furnishings,"ge general purpose, extra long life, showcase & floodlight incandescent bulbs",8.73
1101,CA-2017-107216,2017-06-14,2017-06-17,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,TEC-AC-10001013,Technology,Accessories,logitech clearchat comfort/usb headset h390,29.29
1102,CA-2017-107216,2017-06-14,2017-06-17,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10002255,Office Supplies,Art,newell 346,8.64
1103,US-2018-145863,2018-04-21,2018-04-27,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004140,Office Supplies,Binders,avery non-stick binders,2.694
1104,US-2018-145863,2018-04-21,2018-04-27,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002049,Office Supplies,Binders,unikeep view case binders,2.934
1105,CA-2017-112340,2017-10-21,2017-10-27,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Riverside,California,92503,West,OFF-PA-10001892,Office Supplies,Paper,"rediform wirebound ""phone memo"" message book, 11 x 5-3/4",22.92
1106,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000642,Office Supplies,Storage,"tennsco lockers, gray",100.704
1107,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000206,Furniture,Furnishings,"ge general purpose, extra long life, showcase & floodlight incandescent bulbs",2.328
1108,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10003676,Office Supplies,Binders,"gbc standard recycled report covers, clear plastic sheets",10.78
1109,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-FA-10003495,Office Supplies,Fasteners,staples,58.368
1110,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-EN-10003798,Office Supplies,Envelopes,"recycled interoffice envelopes with re-use-a-seal closure, 10 x 13",40.968
1111,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10003589,Technology,Phones,invisibleshield by zagg smudge-free screen protector,71.96
1112,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10004735,Office Supplies,Paper,xerox 1905,10.368
1113,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002609,Office Supplies,Binders,avery hidden tab dividers for binding systems,1.192
1114,CA-2018-140585,2018-12-18,2018-12-23,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003364,Office Supplies,Binders,binding machine supplies,46.672
1115,CA-2018-140585,2018-12-18,2018-12-23,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,FUR-BO-10002206,Furniture,Bookcases,"bush saratoga collection 5-shelf bookcase, hanover cherry, *special order",119.833
1116,CA-2018-140585,2018-12-18,2018-12-23,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,TEC-AC-10003610,Technology,Accessories,logitech illuminated - keyboard,119.98
1117,CA-2017-144855,2017-07-22,2017-07-24,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,self-adhesive removable labels,6.3
1118,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10001970,Office Supplies,Paper,xerox 1908,279.9
1119,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10002049,Technology,Accessories,logitech g19 programmable gaming keyboard,619.95
1120,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000141,Office Supplies,Paper,"ampad evidence wirebond steno books, 6"" x 9""",4.36
1121,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,OFF-EN-10004459,Office Supplies,Envelopes,security-tint envelopes,15.28
1122,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,TEC-PH-10001061,Technology,Phones,apple iphone 5c,699.93
1123,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-AR-10002375,Office Supplies,Art,newell 351,22.96
1124,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,FUR-FU-10003194,Furniture,Furnishings,"eldon expressions desk accessory, wood pencil holder, oak",38.6
1125,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-AR-10003811,Office Supplies,Art,newell 327,6.63
1126,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-EN-10001539,Office Supplies,Envelopes,staple envelope,23.34
1127,US-2015-147627,2015-01-20,2015-01-26,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,FUR-CH-10002331,Furniture,Chairs,hon 4700 series mobuis mid-back task chairs with adjustable arms,1067.94
1128,CA-2016-105970,2016-03-02,2016-03-07,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,OFF-AR-10003156,Office Supplies,Art,50 colored long pencils,10.16
